id,neighbourhood,latitude,longitude,room_type,price,year
28339747,Springfield Gardens,40.66533,-73.75701,Private room,180,2021
28340136,Laurelton,40.67925,-73.74827,Private room,180,2021
28340434,Springfield Gardens,40.6633,-73.75727,Private room,180,2021
28340606,Financial District,40.70588,-74.0078,Private room,129,2021
28340698,SoHo,40.72675,-74.00216,Private room,89,2021
28343300,Williamsburg,40.7063,-73.94738,Entire home/apt,150,2021
28344462,St. Albans,40.69084,-73.77706,Entire home/apt,120,2021
28344992,Washington Heights,40.83495,-73.94018,Entire home/apt,149,2021
28346019,Elmhurst,40.74503,-73.87131,Private room,20,2021
28346829,Mott Haven,40.80964,-73.92174,Private room,60,2021
28358001,Williamsburg,40.71454,-73.96169,Entire home/apt,221,2021
28359765,Chelsea,40.7401,-73.99756,Entire home/apt,159,2021
28359897,East Elmhurst,40.76017,-73.88227,Entire home/apt,150,2021
28360016,Jamaica,40.68072,-73.77932,Entire home/apt,49,2021
28360654,Hell's Kitchen,40.76389,-73.98873,Entire home/apt,179,2021
28364513,Cypress Hills,40.68302,-73.88035,Entire home/apt,119,2021
28366610,Jamaica,40.67905,-73.79119,Private room,90,2021
28366887,Jamaica,40.68048,-73.79305,Private room,85,2021
28367520,St. Albans,40.69742,-73.77689,Private room,53,2021
28368234,Harlem,40.82288,-73.93816,Private room,65,2021
28368678,Boerum Hill,40.68624,-73.98586,Private room,82,2021
28369307,East Harlem,40.79321,-73.94637,Private room,90,2021
28369552,Boerum Hill,40.68624,-73.98586,Private room,180,2021
28369648,Elmhurst,40.74489,-73.87291,Private room,36,2021
28379264,Bedford-Stuyvesant,40.69243,-73.94843,Entire home/apt,114,2021
28385105,Long Island City,40.74753,-73.92138,Entire home/apt,95,2021
28387362,Elmhurst,40.72841,-73.8818,Private room,50,2021
28388724,Williamsburg,40.71314,-73.94214,Private room,100,2021
28389772,Ditmars Steinway,40.78247,-73.91362,Entire home/apt,90,2021
28390400,Williamsburg,40.71583,-73.95042,Private room,60,2021
28391512,St. Albans,40.70094,-73.75531,Private room,61,2021
28391967,Harlem,40.82645,-73.95341,Entire home/apt,48,2021
28392603,Bedford-Stuyvesant,40.68078,-73.93586,Entire home/apt,101,2021
28400092,Ditmars Steinway,40.77836,-73.91016,Private room,75,2021
28406990,Financial District,40.70581,-74.00975,Entire home/apt,120,2021
28408938,Williamsburg,40.71749,-73.95529,Entire home/apt,175,2021
28408961,Upper West Side,40.80099,-73.96113,Private room,109,2021
28411594,Elmhurst,40.72841,-73.88205,Private room,50,2021
28412322,St. Albans,40.68751,-73.76205,Private room,81,2021
28412973,East Village,40.72906,-73.98091,Entire home/apt,199,2021
28417682,Sunnyside,40.73695,-73.91876,Private room,60,2021
28418722,St. Albans,40.7052,-73.76556,Entire home/apt,85,2021
28424657,Astoria,40.77234,-73.92685,Private room,39,2021
28426648,SoHo,40.72294,-74.00084,Entire home/apt,743,2021
28427324,Astoria,40.7655,-73.92776,Private room,120,2021
28428225,Kensington,40.63797,-73.97576,Private room,48,2021
28430103,Crown Heights,40.67056,-73.93608,Private room,50,2021
28430186,Williamsburg,40.71653,-73.95464,Private room,97,2021
28431690,Lower East Side,40.71774,-73.98931,Entire home/apt,194,2021
28431734,Huguenot,40.5412,-74.17442,Private room,36,2021
28432725,East Village,40.73032,-73.98995,Entire home/apt,80,2021
28436441,Ditmars Steinway,40.76984,-73.91134,Entire home/apt,80,2021
28437669,East Village,40.72602,-73.98801,Entire home/apt,285,2021
28438004,Harlem,40.81318,-73.95119,Entire home/apt,332,2021
28438216,Midtown,40.7534,-73.96617,Entire home/apt,389,2021
28438408,Prospect-Lefferts Gardens,40.65553,-73.95574,Private room,40,2021
28438576,Bushwick,40.6985,-73.92568,Private room,68,2021
28438751,Astoria,40.75708,-73.92599,Private room,47,2021
28441716,Hell's Kitchen,40.75612,-73.99554,Entire home/apt,175,2021
28443430,Bedford-Stuyvesant,40.68369,-73.94789,Entire home/apt,85,2021
28454118,Williamsburg,40.70934,-73.95683,Entire home/apt,140,2021
28459635,Bedford-Stuyvesant,40.69644,-73.93516,Private room,60,2021
28461232,Maspeth,40.73727,-73.90063,Private room,50,2021
28461316,Morningside Heights,40.81061,-73.96492,Entire home/apt,250,2021
28462562,Upper East Side,40.77161,-73.94858,Entire home/apt,135,2021
28462669,Crown Heights,40.67553,-73.9519,Entire home/apt,150,2021
28462811,Concourse,40.82372,-73.92623,Private room,59,2021
28463327,Flatlands,40.61973,-73.92633,Private room,35,2021
28464743,Chinatown,40.71546,-73.99982,Private room,100,2021
28464767,Soundview,40.83146,-73.86471,Private room,30,2021
28464787,Washington Heights,40.84135,-73.94011,Entire home/apt,110,2021
28466730,Belmont,40.85431,-73.88679,Private room,50,2021
28483571,Woodside,40.74121,-73.89965,Entire home/apt,230,2021
28487536,Bedford-Stuyvesant,40.6932,-73.94846,Private room,60,2021
28489062,Park Slope,40.66588,-73.97945,Entire home/apt,239,2021
28490526,Crown Heights,40.67413,-73.94875,Entire home/apt,325,2021
28491645,Woodside,40.75053,-73.90108,Private room,41,2021
28494807,Upper West Side,40.77749,-73.98407,Shared room,84,2021
28495328,Ditmars Steinway,40.77063,-73.9012,Private room,70,2021
28497028,East Flatbush,40.66141,-73.9343,Private room,99,2021
28500619,Williamsburg,40.71767,-73.95329,Entire home/apt,281,2021
28506359,Upper West Side,40.8001,-73.96052,Entire home/apt,345,2021
28506595,Longwood,40.81276,-73.90272,Private room,100,2021
28510946,Harlem,40.81483,-73.93921,Entire home/apt,75,2021
28513774,East New York,40.67559,-73.89027,Entire home/apt,154,2021
28514974,Greenpoint,40.72106,-73.94702,Private room,95,2021
28517278,Williamsburg,40.7143,-73.94394,Entire home/apt,120,2021
28518077,Washington Heights,40.84398,-73.93749,Private room,75,2021
28519623,Williamsburg,40.7165,-73.93957,Private room,60,2021
28519821,Bushwick,40.69715,-73.9131,Private room,60,2021
28520096,Kips Bay,40.74383,-73.97374,Entire home/apt,150,2021
28520183,Williamsburg,40.71473,-73.95489,Entire home/apt,260,2021
28521841,Kips Bay,40.73997,-73.9803,Entire home/apt,100,2021
28522394,Van Nest,40.84053,-73.86985,Entire home/apt,300,2021
28526676,Borough Park,40.64396,-73.99293,Private room,35,2021
28532378,East New York,40.66643,-73.87546,Private room,104,2021
28534405,Harlem,40.82193,-73.94449,Private room,50,2021
28536037,Woodside,40.74481,-73.90439,Private room,47,2021
28536219,Prospect Heights,40.68013,-73.96754,Entire home/apt,96,2021
28538516,Crown Heights,40.67482,-73.91139,Private room,41,2021
28539464,Midtown,40.7534,-73.96617,Entire home/apt,399,2021
28540435,Little Italy,40.71717,-73.99764,Private room,50,2021
28540662,Bellerose,40.72369,-73.72975,Private room,65,2021
28541768,Sunnyside,40.73865,-73.92731,Private room,37,2021
28559951,Harlem,40.82269,-73.94142,Private room,66,2021
28560837,Rockaway Beach,40.59007,-73.81407,Entire home/apt,126,2021
28561195,Brooklyn Heights,40.69686,-73.99636,Entire home/apt,200,2021
28561620,Murray Hill,40.74824,-73.97472,Private room,100,2021
28561904,Bushwick,40.70296,-73.9267,Entire home/apt,144,2021
28565170,Woodside,40.74899,-73.90968,Private room,40,2021
28567040,Morris Park,40.8522,-73.85009,Private room,55,2021
28574888,Morris Park,40.85025,-73.86089,Entire home/apt,57,2021
28578651,Greenpoint,40.72539,-73.95155,Private room,53,2021
28581130,Williamsburg,40.70438,-73.93654,Entire home/apt,199,2021
28581563,Upper West Side,40.77394,-73.97787,Private room,130,2021
28583186,Bedford-Stuyvesant,40.69057,-73.92781,Entire home/apt,145,2021
28583593,Bedford-Stuyvesant,40.68308,-73.93618,Entire home/apt,110,2021
28584877,Downtown Brooklyn,40.69062,-73.99009,Private room,75,2021
28585042,East Village,40.73016,-73.98529,Private room,78,2021
28585119,Prospect-Lefferts Gardens,40.65986,-73.96235,Private room,44,2021
28585982,Greenpoint,40.72378,-73.93832,Private room,150,2021
28587071,Jamaica Estates,40.721,-73.79767,Private room,45,2021
28587227,East Elmhurst,40.764927,-73.879768,Entire home/apt,68,2021
28600360,Far Rockaway,40.60103,-73.75244,Entire home/apt,76,2021
28602842,East Village,40.73201,-73.98728,Entire home/apt,340,2021
28606263,Fort Greene,40.68951,-73.97382,Entire home/apt,185,2021
28606376,Kips Bay,40.744,-73.97511,Private room,199,2021
28607153,Jackson Heights,40.74908,-73.8938,Entire home/apt,35,2021
28608920,Upper West Side,40.78684,-73.9706,Entire home/apt,195,2021
28609762,Bedford-Stuyvesant,40.68838,-73.94467,Private room,75,2021
28610383,Harlem,40.828121,-73.946968,Entire home/apt,155,2021
28611271,Astoria,40.76656,-73.91183,Entire home/apt,87,2021
28614707,East Village,40.72851,-73.98491,Entire home/apt,200,2021
28616009,Jackson Heights,40.75052,-73.8798,Entire home/apt,250,2021
28625897,Brownsville,40.66906,-73.91073,Private room,35,2021
28626699,Long Island City,40.75008,-73.93645,Entire home/apt,70,2021
28631715,Williamsburg,40.7174,-73.95587,Entire home/apt,240,2021
28632837,Astoria,40.76658,-73.92267,Private room,67,2021
28634470,Bushwick,40.70367,-73.92533,Entire home/apt,92,2021
28635035,St. Albans,40.69107,-73.75468,Entire home/apt,79,2021
28635287,Bedford-Stuyvesant,40.69068,-73.92683,Entire home/apt,94,2021
28635863,Greenwich Village,40.73454,-73.99824,Entire home/apt,400,2021
28637994,Harlem,40.80664,-73.94669,Private room,55,2021
28638376,Bushwick,40.682,-73.90746,Entire home/apt,99,2021
28638855,Greenpoint,40.72492,-73.94649,Private room,80,2021
28641018,Ditmars Steinway,40.77625,-73.91227,Private room,52,2021
28641288,Rego Park,40.72964,-73.8705,Private room,59,2021
28644822,Prospect-Lefferts Gardens,40.65663,-73.95916,Private room,65,2021
28647979,East Flatbush,40.65284,-73.93788,Private room,60,2021
28656606,Upper West Side,40.79464,-73.97355,Entire home/apt,314,2021
28658731,Bushwick,40.70048,-73.91977,Private room,422,2021
28659175,Bushwick,40.70048,-73.91977,Private room,422,2021
28659894,Bushwick,40.70048,-73.91977,Private room,413,2021
28660068,Bushwick,40.70048,-73.91977,Private room,462,2021
28660257,Bushwick,40.70048,-73.91977,Private room,471,2021
28660377,Bushwick,40.70048,-73.91977,Private room,491,2021
28661332,Bushwick,40.70048,-73.91977,Private room,482,2021
28661542,Bushwick,40.70048,-73.91977,Private room,422,2021
28661704,Bushwick,40.70048,-73.91977,Private room,433,2021
28661866,Bushwick,40.70048,-73.91977,Private room,422,2021
28663593,Williamsburg,40.7214,-73.95391,Entire home/apt,240,2021
28667823,Williamsburg,40.71715,-73.94666,Private room,73,2021
28668546,East Flatbush,40.65263,-73.94349,Private room,43,2021
28670390,East Flatbush,40.65247,-73.93629,Private room,60,2021
28671495,East Flatbush,40.65399,-73.93633,Private room,56,2021
28680058,East Harlem,40.79425,-73.93633,Entire home/apt,140,2021
28680576,East Harlem,40.79346,-73.9344,Private room,85,2021
28680995,Flatlands,40.62976,-73.92427,Private room,45,2021
28682647,Bushwick,40.69669,-73.9297,Private room,60,2021
28684892,Tribeca,40.715794,-74.005875,Entire home/apt,333,2021
28690074,Upper East Side,40.77703,-73.95106,Private room,97,2021
28690364,Flushing,40.75724,-73.81406,Private room,59,2021
28692232,Edenwald,40.89216,-73.84247,Private room,95,2021
28692626,Hollis,40.7166,-73.75841,Private room,55,2021
28697997,East Flatbush,40.65263,-73.93608,Private room,56,2021
28698113,Upper East Side,40.76367,-73.95796,Entire home/apt,160,2021
28699232,East Flatbush,40.65421,-73.93796,Private room,60,2021
28699654,East Flatbush,40.65428,-73.93636,Private room,60,2021
28699887,Sunset Park,40.64366,-74.02152,Entire home/apt,90,2021
28703204,Chelsea,40.74194,-74.00606,Private room,99,2021
28711792,East Village,40.72967,-73.97973,Private room,100,2021
28713390,Crown Heights,40.67092,-73.94985,Entire home/apt,50,2021
28713500,Midtown,40.75591,-73.97157,Hotel room,309,2021
28715201,Elmhurst,40.74269,-73.87101,Private room,47,2021
28715332,SoHo,40.72054,-74.00198,Entire home/apt,699,2021
28715589,Chelsea,40.75125,-73.9957,Private room,125,2021
28716187,Briarwood,40.71335,-73.81022,Private room,50,2021
28721676,Hell's Kitchen,40.7597,-73.98957,Private room,150,2021
28721911,East New York,40.66565,-73.87373,Private room,104,2021
28722807,Sunset Park,40.66468,-73.9955,Entire home/apt,164,2021
28730126,West Village,40.73261,-74.00895,Private room,215,2021
28730408,Clinton Hill,40.68437,-73.96584,Entire home/apt,250,2021
28730581,Bay Ridge,40.62203,-74.02396,Entire home/apt,249,2021
28731208,Flatbush,40.63906,-73.96532,Entire home/apt,185,2021
28733777,East Harlem,40.78594,-73.94551,Private room,75,2021
28736904,Hell's Kitchen,40.76456,-73.98939,Entire home/apt,325,2021
28737860,SoHo,40.72346,-74.00315,Entire home/apt,330,2021
28738642,Borough Park,40.63366,-74.00715,Private room,95,2021
28740981,Harlem,40.82581,-73.94433,Entire home/apt,92,2021
28741369,Borough Park,40.63593,-74.00527,Private room,85,2021
28751496,Astoria,40.76089,-73.92046,Entire home/apt,120,2021
28754650,Chelsea,40.74457,-73.99588,Entire home/apt,140,2021
28757780,Washington Heights,40.85012,-73.94081,Private room,56,2021
28757927,Long Island City,40.75882,-73.9297,Private room,250,2021
28760070,Sheepshead Bay,40.5841,-73.95735,Entire home/apt,89,2021
28760189,Fort Hamilton,40.62277,-74.03194,Private room,85,2021
28760750,Hell's Kitchen,40.75763,-73.98968,Private room,200,2021
28761735,Maspeth,40.73724,-73.90048,Shared room,50,2021
28762323,Williamsburg,40.70989,-73.94212,Entire home/apt,238,2021
28763093,Theater District,40.7621,-73.98446,Entire home/apt,100,2021
28775021,Bushwick,40.70011,-73.93262,Entire home/apt,150,2021
28778214,East Harlem,40.80008,-73.93762,Entire home/apt,110,2021
28778501,Williamsburg,40.71425,-73.9409,Private room,100,2021
28779353,Bushwick,40.69401,-73.92842,Private room,62,2021
28779900,East Flatbush,40.65376,-73.94161,Private room,46,2021
28782669,East Elmhurst,40.76339,-73.88675,Private room,40,2021
28784319,Jackson Heights,40.74818,-73.88576,Private room,80,2021
28784880,East Elmhurst,40.75791,-73.8601,Entire home/apt,102,2021
28785091,East Flatbush,40.65405,-73.94332,Private room,85,2021
28785361,Midtown,40.7534,-73.96617,Entire home/apt,359,2021
28786315,East Flatbush,40.65245,-73.94206,Private room,47,2021
28786900,East Flatbush,40.65239,-73.94354,Private room,60,2021
28794872,Sunset Park,40.65083,-74.00438,Entire home/apt,100,2021
28801345,West Village,40.73268,-74.0033,Private room,146,2021
28801976,Williamsburg,40.70425,-73.93417,Entire home/apt,215,2021
28803718,Sunset Park,40.66366,-73.99451,Private room,65,2021
28809045,Financial District,40.71023,-74.00735,Private room,75,2021
28811035,Greenwich Village,40.73271,-73.99617,Entire home/apt,150,2021
28812837,Flatbush,40.63879,-73.96578,Entire home/apt,150,2021
28817246,Bedford-Stuyvesant,40.69315,-73.93711,Private room,25,2021
28817364,Woodside,40.74534,-73.90923,Entire home/apt,137,2021
28831635,Upper East Side,40.76696,-73.9563,Entire home/apt,97,2021
28833297,Bedford-Stuyvesant,40.69064,-73.9562,Private room,92,2021
28833807,Greenwich Village,40.73011,-73.99855,Entire home/apt,110,2021
28834703,Bedford-Stuyvesant,40.68169,-73.94342,Entire home/apt,152,2021
28835678,Morningside Heights,40.81487,-73.95873,Entire home/apt,110,2021
28836267,Jackson Heights,40.74822,-73.88201,Private room,40,2021
28838614,Queens Village,40.72122,-73.75003,Entire home/apt,72,2021
28838673,Bedford-Stuyvesant,40.68501,-73.93801,Entire home/apt,329,2021
28838875,Vinegar Hill,40.6988,-73.98518,Entire home/apt,257,2021
28840281,Bensonhurst,40.6073,-73.99184,Private room,68,2021
28841259,Williamsburg,40.70802,-73.94559,Private room,39,2021
28843143,Washington Heights,40.84957,-73.94124,Private room,56,2021
28846489,Fort Greene,40.69718,-73.97296,Private room,46,2021
28849818,East Village,40.722095,-73.984871,Entire home/apt,311,2021
28856920,Financial District,40.70499,-74.01544,Entire home/apt,191,2021
28859648,Williamsburg,40.70786,-73.93756,Private room,50,2021
28864263,Midtown,40.7534,-73.96617,Entire home/apt,380,2021
28867268,Bushwick,40.7052,-73.92736,Private room,50,2021
28867326,Maspeth,40.73754,-73.89895,Private room,50,2021
28867577,Harlem,40.81296,-73.94804,Entire home/apt,134,2021
28872377,Hunts Point,40.81197,-73.88926,Private room,45,2021
28881114,Chelsea,40.74963,-73.99879,Private room,179,2021
28885996,Harlem,40.81856,-73.93828,Private room,74,2021
28888147,Upper East Side,40.76076,-73.9621,Entire home/apt,235,2021
28891043,Jackson Heights,40.74908,-73.89389,Entire home/apt,180,2021
28891434,Crown Heights,40.67364,-73.93575,Entire home/apt,123,2021
28891558,Woodside,40.74465,-73.905,Private room,55,2021
28893365,East Village,40.7296,-73.98733,Private room,85,2021
28896148,Jamaica,40.68707,-73.77549,Private room,45,2021
28896237,East Flatbush,40.6525,-73.94806,Private room,119,2021
28897533,Elmhurst,40.74068,-73.87688,Private room,36,2021
28897932,Jamaica,40.68707,-73.77549,Private room,41,2021
28901045,Crown Heights,40.67598,-73.95483,Private room,65,2021
28901091,Fort Greene,40.68844,-73.97865,Entire home/apt,215,2021
28901111,Bensonhurst,40.61228,-74.00691,Entire home/apt,80,2021
28908658,Elmhurst,40.74004,-73.87755,Private room,33,2021
28910248,Bushwick,40.69236,-73.92596,Private room,95,2021
28910899,Nolita,40.72314,-73.99321,Private room,140,2021
28911775,Jamaica,40.68707,-73.77549,Private room,50,2021
28911830,Pelham Bay,40.85587,-73.83041,Entire home/apt,450,2021
28911924,Hell's Kitchen,40.76191,-73.98911,Private room,124,2021
28912358,Upper East Side,40.76258,-73.9604,Private room,110,2021
28912768,Williamsburg,40.71749,-73.95374,Entire home/apt,175,2021
28913606,Midtown,40.75322,-73.97186,Private room,175,2021
28913683,Midtown,40.75172,-73.97096,Entire home/apt,358,2021
28919516,Borough Park,40.6336,-74.0055,Private room,95,2021
28919609,Borough Park,40.63359,-74.00743,Private room,55,2021
28920156,Midtown,40.74498,-73.9851,Entire home/apt,149,2021
28931117,Hell's Kitchen,40.75789,-73.99403,Entire home/apt,140,2021
28932466,Harlem,40.82295,-73.94977,Private room,120,2021
28933616,Chinatown,40.71633,-73.99039,Entire home/apt,200,2021
28936557,Harlem,40.82432,-73.93939,Private room,93,2021
28936795,Woodside,40.7446,-73.89291,Private room,36,2021
28937377,Upper West Side,40.79863,-73.96085,Entire home/apt,100,2021
28938342,Bushwick,40.69233,-73.9244,Private room,90,2021
28940025,City Island,40.84825,-73.79012,Entire home/apt,96,2021
28940279,Williamsburg,40.71122,-73.95769,Entire home/apt,250,2021
28941290,Sheepshead Bay,40.6076,-73.95596,Entire home/apt,100,2021
28941589,Williamsbridge,40.87816,-73.86414,Entire home/apt,290,2021
